Label,response
Rotten Apples: The Tasteless Adult Party Game,A bombshell
Cards and Punishment Vol. Two,A bond stronger than the bromance between Seth Rogan and James Franco.
Clones Attack Hilarity #1,A boner in tight pants.
Weed Pack,A bong rip so massive it restores justice to the kingdom.
CAH : Third Expansion,A boo-boo.
CAH: Red Box Expansion,A boo-boo.
Carps & Angsty Manatee - Texas Edition,A boomtown whore.
Disgruntled Decks: Marine Corps/Jarhead Edition,A bootpack filled with stupid ass boot stuff.
Rotten Apples: The Tasteless Adult Party Game,A booty call
CAH Base Set,A Bop It™.
The Game Without Decency,A boring educational video game
Skewered And Roasted,a boring fuck who should go away
Dick,a bosom friend
Depravity,A botched boob job
Skewered And Roasted,a botched Botox injection
CAH : Third Expansion,A botched circumcision.
CAH: Red Box Expansion,A botched circumcision.
Cads About Matrimony,A botched genital piercing.
Cads About Matrimony Poly Pack,A botched genital piercing.
KinderPerfect: A Timeout For Parents (Kickstarter Set),A bottle of fine wine
Personally Incorrect - Expansion [Red Box],A Bottle of Fine Wine
Blurbs Against Buffalo,A bottle of Frank's® RedHot® Sauce emptied into the urethra.
Crows Adopt Vulgarity, Vol. 1,A bottle of orphan tears.
Cats Abiding Horribly: Episode III - The SJWs Strike Back,A bottom feeder.
JadedAid: A Card Game to Save Humanitarians,A bottomless pit of need
Cards Against Profanity,A bowl cut
WTF Did You Say?!?,A bowl of candy.
CAH: Sixth Expansion,A bowl of gourds.
CAH Base Set,A bowl of mayonnaise and human teeth.
Cats Abiding Horribly: Episode I - The Dirty Goblin,A bowl of primordial soup.
Kids Create Absurdity,A bowl of worm soup
Words Against Morality: Volume 2,A box filled with horse shit.
Humanity Hates Trump: Base Set,A box full of razor blades and sleeping pills form your Secret Service.
CAH: Box Expansion,"A box of biscuits, a box of mixed biscuits, and a biscuit mixer."
Hilarious!,A box of magic dice.
Humanity Hates The Holidays,"A box of nude pictures of your girlfriend, from your best friend."
CAH: Box Expansion,A box that is conscious and wishes it weren't a box.
Crows Adopt Vulgarity, Vol. 3,A box with magazines containing strong pornography.
CAH: Box Expansion,A box within a box.
CAH: Box Expansion,"A box without hinges, key, or lid, yet golden treasure inside is hid."
CAH: Box Expansion,A box-shaped man.
CAH: Box Expansion,A box.
CAH: Box Expansion,A boxing match with a giant box.
The Game Without Decency,A boy band member ten years past his prime
Cards Against Profanity,A Boy Scouts' camping trip gone wrong
Fun in the Oven,A boy.
Disgruntled Decks: Army Edition,A Bradley Fighting Vehicle slowly crushing a donkey cart.
Skewered And Roasted,a braggart
Crabs Adjust Humidity: Volume 3,A braille vajazzling.
Evil Apples,a brain aneurysm
CAH Base Set,A brain tumor.
Cards Against/For South Africa,A brain tumor.
Hilarious!,A brain tumor.
CAH Base Set,A brain tumour.
Carbs of the Huge Manatee - Kink Expansion 1,A Brat.
Personally Incorrect,A Brazilian Wax
Disgruntled Decks: Air Force Edition,A break in service.
Crabs Adjust Humidity: Volume 2,A breakfast sausage with serious emotional problems.
The Game Without Decency,A breast pump
Babies vs. Parents,A breast pump.
Fun in the Oven,A breast pump.
Cards Against Profanity,A breath of fresh air
KinderPerfect (Commercial Set),A broken condom
KinderPerfect: A Timeout For Parents (Kickstarter Set),A broken condom
Fun in the Oven,A broken condom.
Voter's Choice: The Second Expansion,"A broken heart, an empty wallet, and a bouquet of chlamydia."
Depravity,A broken hymen
Guards Against Insanity, Edition 3,A broken hymen.
Not Parent Approved,A broken Xbox®.
Skewered And Roasted,a bromance
Cows Against Hamburgers - Patty Pack #1,A bromance that took a gay turn.
Cows Grilling Hamburgers - Patty Pack #1,A bromance that took a gay turn.
Trumped UpCards: The World's Biggest Deck*,A bronze-tinted silver spoon.
Depravity,A brothel Madame
Cards Against Profanity,A brother from another mother
Clones Attack Hilarity #1,A brother from another mother.
Skewered And Roasted,a brown noser
Pigs Against Profanity: Volume 3,A brown stinking turd cutter.
The Game Without Decency,A bruised cucumber
Evil Apples,a bucket of 5-alarm ghost pepper hot wings
Crabs Adjust Humidity: Volume 5,A bucket of dicks.
Crazy & Horrible Rabbit - Vol. 1,A bucket of dicks.
CAH Base Set,A bucket of fish heads.
Disgruntled Decks: Navy Edition,A bucket of fishy tampons stuffed inside your rackmate's pillowcase.
Carps & Angsty Manatee - Volume 2,A bucket of ham.
Babies vs. Parents,A bucket of hand sanitizer.
Disgruntled Decks: Air Force Edition,A bucket of prop wash.
Evil Apples,a bucket of puke and sweat
Cakes Athirst Hilarity Volume 3,A bukaki party.
Depravity,A bulging camel toe
Cards Against Profanity,A bulging merit badge
Guards Against Insanity, Edition 4,A bulging vein in your asshole.
The Game Without Decency,A bulimic actress
Crabs Adjust Humidity: Volume 7,A bull dyke in a china shop.
Crabs Adjust Humidity: Volume 7,A bulldog eating mayonnaise.
Cakes Athirst Hilarity Volume 3,A bum's asshole.
Rotten Apples: The Tasteless Adult Party Game,A bun in the oven
Fun in the Oven,A bun in the oven.
Disgruntled Decks: Marine Corps/Jarhead Edition,A bunch of fucking POGs acting like a bunch of fucking POGs.
Carps & Angsty Manatee - Volume 2,A bunch of honking honkers.
CAH: Blue Box Expansion,A bunch of idiots playing a card game instead of interacting like normal humans.
CAH: Fourth Expansion,A bunch of idiots playing a card game instead of interacting like normal humans.
Cads About Matrimony Poly Pack,A bunch of naked bridesmaids.
Cads About Matrimony: Expansion 1,A bunch of naked bridesmaids.
Crabs Adjust Humidity: Volume 3,"A bunch of snot-nosed, know-it-all twentysomethings."
Disgruntled Decks: Navy Edition,A bunch of stupid pilots doing stupid pilot shit.
PAX Prime 2014 Custom Printed Cards,A bunch of weeaboos buying Nature Valley bars.
Charlie Foxtrot,A bunker fart that is way louder than expected.
Crabs Adjust Humidity: Volume 7,A burkini.
Disgruntled Decks: Marine Corps/Jarhead Edition,A burly wookie's camel toe sweat stain.
CAH : Second Expansion,A Burmese tiger pit.
CAH: Red Box Expansion,A Burmese tiger pit.
Cakes Athirst Hilarity Volume 2,A burning orphanage.
Rotten Apples: The Tasteless Adult Party Game,A burning sensation in an awkward place
Crabs Adjust Humidity: Volume 4,A burning sensation.
CAH: Green Box Expansion,A burrito that’s just sour cream.
90s Nostalgia Pack,A bus that will explode if it goes under 50 miles per hour.
Cakes Athirst Hilarity Volume 1,A bushel of pubes.
Crows Adopt Vulgarity, Vol. 2,A busload of racist frat boys from Oklahoma.
Trumped UpCards: Alternative Facts Expansion Pack,A bust of some guy who might be Frederick T. Douglass.
Cards With No Sexuality,A busty toddler.
Dick,a butchering sort of business
Skewered And Roasted,a butt enlargement injection
The Game Without Decency,A butt pirate
Skewered And Roasted,a butt plug
The Game Without Decency,A butt-cheek implant
Crabs Adjust Humidity: Volume 3,A butt-plug in the shape of a rolled-up copy of the U.S. Constitution.
Clones Attack Hilarity #1,A butter face.
Bards Dispense Profanity,a butter-woman's mouth
Cats Abiding Horribly: Episode II - A New Low,A butterface.
Dick,a butterless man
Skewered And Roasted,a buttery nipple
Cads About Matrimony,A butthole full of mustard.
Cads About Matrimony Poly Pack,A butthole full of mustard.
CAH: Blue Box Expansion,A buttload of candy.
CAH: Sixth Expansion,A buttload of candy.
Absurd Box Expansion,"A button that when you press it, there's jazz."
Carps & Angsty Manatee - Volume 1,A buttplug in the shape of Donald Trump.
Skewered And Roasted,a buzzkill
Evil Apples,a cackling maniac on a unicycle
Cards for the Masses,A cactus
Crabs Adjust Humidity: Volume 3,A cage fight with Nicolas Cage.
Not Parent Approved,A cage filled with hairless guinea pigs.
KinderPerfect: Tween Expansion Pack,A call from the police
Disgruntled Decks: Army Edition,A camel spider wearing several pairs of tiny shoes.
The Catholic Card Game: Base Deck,A camel trying to fit through the eye of the needle.
2016 Election Game ,A campaign intern.
Skewered And Roasted,a can of reddi-whip
CAH Base Set,A can of whoop-ass.
Crows Adopt Vulgarity, Vol. 4,"A Canadian dildo, made from an icicle."
Cards Against Profanity,A Canadian otter
The Game Without Decency,A Canadian proctologist
Crows Adopt Vulgarity, Vol. 3,A Canadian tuxedo.
Disgruntled Decks: Navy Edition,A canteen-spitter combo.
Kiwis Against Morality,A Capital city built on a fault line…
Kiwis Versus Morality,A capital city built on a faultline
Cards About Toronto,A Captain John's Seafood Dinner
Disgruntled Decks: Marine Corps/Jarhead Edition,A captain quoting Sun Tzu like a pretentious cocksucker.
Disgruntled Decks: Marine Corps/Jarhead Edition,A captain's welfare Beamer.
KinderPerfect: A Timeout For Parents (Kickstarter Set),a car floor full of crushed Cheerios
KinderPerfect (Commercial Set),A car seat covered in crushed Cheerios
Babies vs. Parents,A car seat.
The Catholic Card Game: Five Deck Expansion Pack,A cardboard cutout of Pope St. John Paul II.
WTF Did You Say?!?,A care bear riding a dildo shaped rocket over a rainbow.
Disgruntled Decks: Navy Edition,"A care package filled with dog shit, Styrofoam® peanuts, and a divorce decree."
Bards Dispense Profanity,a care-crazed mother of many children
Voter's Choice: The First Expansion,A career ending blowjob.
JadedAid: A Card Game to Save Humanitarians,A career in contract compliance
Kiwis Versus Morality,A career on the benefit
Words Against Morality: Volume 2,A career-ending blowjob.
CAH Base Set,A caress of the inner thigh.
Crows Adopt Vulgarity, Vol. 4,A carnivorous plant that only eats Asians.
Not Parent Approved,A carpool full of kids with bad body odor.
CAH Base Set,"A cartoon camel enjoying the smooth, refreshing taste of a cigarette."
Clams Attempt Harmonica, Volume 1,A case of the collywobbles
Crows Adopt Vulgarity, Vol. 2,A case of the Mondays.
Dick,a cast pulpy mass
Not Parent Approved,A casual sprinkle of pee on the toilet seat.
The Worst Card Game: 2016 National Edition,A cat named Magic beating feline AIDS.
Cards Against Profanity,A cat on a leash
Knitters Against Swatches First Edition,A cat sweater knit from handspun cat hair.
Skewered And Roasted,a cat video addiction
CAH : Third Expansion,A cat video so cute that your eyes roll back and your spine slides out of your anus.
CAH Base Set,A cat video so cute that your eyes roll back and your spine slides out of your anus.
CAH: Red Box Expansion,A cat video so cute that your eyes roll back and your spine slides out of your anus.
Absurd Box Expansion,A cat with… hands.
Crabs Adjust Humidity: Volume 4,A Category 5 assnado.
Personally Incorrect,A Catholic Priest
Carps & Angsty Manatee - Volume 1,A Catholic priest.
Carbs of the Huge Manatee - Kink Expansion 1,A catholic schoolgirl uniform.
Carps & Angsty Manatee - Texas Edition,A cattle prod to the cooter.
Rotten Apples: The Tasteless Adult Party Game,A cavity
Trumped UpCards: The World's Biggest Deck*,A cease-and-desist letter from Trump's lawyers.
JadedAid: A Card Game to Save Humanitarians,A Celebrity Deathmatch between Jeff Sachs and Bill Easterly
Rotten Apples: The Tasteless Adult Party Game,A celebrity sex tape
Disgruntled Decks: Army Edition,"A cement truck filled with 20,000 lbs. of HME."
Cocks Abreast Hostility: Cock Pack One: Just The Tip,A cemetrery for only gay pets.
Cards and Punishment Vol. Two,A center for ants!?
Evil Apples,a centipede that crawls into your ear and eats your brain
Bards Dispense Profanity,a certain convocation of politic worms
Dick,a certain nameless terror
Dick,a certain unsignifying pettiness
Fantasy Pack,A CGI dragon.
Crabs Adjust Humidity: Volume 2,A chair that likes to rape people.
Desert Bus For Hope Pack,A chair-shaped fart sponge.
Fun in the Oven,A changing table at a gas station.
Evil Apples,a charismatic cult leader
The Game Without Decency,A chastity belt
The Catholic Card Game: Base Deck,A chatty cloistered nun.
KinderPerfect (Commercial Set),A cheap ass Tooth Fairy
KinderPerfect: A Timeout For Parents (Kickstarter Set),A cheap ass Tooth Fairy
Personally Incorrect,A Cheap Motel
Hilarious!,A cheeky coloured woman.
Kiwis Versus Morality,A cheeky root at Shag Point
CAH: Green Box Expansion,A cheerfulness that belies a deep-seated self-loathing.
Cards for the Masses,A cheese grater
Disgruntled Decks: Army Edition,A Chelsea Manning tuck job.
CAH: UK Conversion Kit,A Chelsea smile.
CAH Base Set,A Chelsea smile. 
Carbs of the Huge Manatee - Kink Expansion 1,A cherry-wood spanking bench.
Cards Against Profanity,A Chia Pet
The Game Without Decency,A chick way into mixed martial arts
Words Against Morality: Volume 2,A chick whose carpet doesn't match the drapes.
Not Parent Approved Expansion Pack #1,A chicken nugget eating contest.
Cards Against Profanity,A child prodigy
Cards Against Profanity,A child's laughter
Reject Pack 3,A child's love of sticks.
JadedAid: A Card Game to Save Humanitarians,A child's unwashed hands
House of Cards Pack,A childless marriage.
Carps & Angsty Manatee - Texas Edition,A Chilifest fart.
Kiwis Against Morality,A chilled box of DoBros
Kiwis Versus Morality,A chilled box of DoBros
Kiwis Against Morality,A Chilly bin full of coldies
CAH: Blue Box Expansion,A chimpanzee in sunglasses fucking your wife.
CAH: Fifth Expansion,A chimpanzee in sunglasses fucking your wife.
Disgruntled Decks: Marine Corps/Jarhead Edition,A Chinese cyber attack on Pornhub that cripples morale across the force.
CAH Base Set,A Chinese tourist who wants something very badly but cannot communicate it.
The Game Without Decency,A chiropractor that flunked out of med school
Personally Incorrect,A Chloroform Soaked Rag
The Game Without Decency,A chloroform-soaked rag
Kiwis Against Morality,A chocolate Fish
Kiwis Versus Morality,A chocolate fish
Seasons Greetings Pack,A choir of angels descending from the sky and jizzing all over dad's sweater.
Disgruntled Decks: Marine Corps/Jarhead Edition,A chokeslam/NJP combo for telling your drill instructor to fuck his mother.
Fun in the Oven,A choking hazard.
The Catholic Card Game: Base Deck,A Christian fish tattoo.
Cats Abiding Horribly: Episode II - A New Low,A Christian Science scientist.
Bards Dispense Profanity,a Christmas comedy
Cards About Toronto,A Christmas Day bathhouse visit
Absurd Box Expansion,A Christmas feast of goose and jellies.
2012 Holiday Pack,A Christmas stocking full of coleslaw.
Crabs Adjust Humidity: Volume 6,A chronic colonic.
Cats Abiding Horribly: Episode III - The SJWs Strike Back,A chronically upset feminist.
Skewered And Roasted,a chubby chaser
Words Against Morality: Volume 3,A chubby forehead.
Not Parent Approved Expansion Pack #1,A chunk of earwax on a toothpick.
The Catholic Card Game: Base Deck,A Church coordinator that rules with an iron fist.
The Catholic Card Game: Base Deck,A church with a broken air conditioner.
Babies vs. Parents,A cigar.
Skewered And Roasted,a cinematic cumshot
Depravity,A circumsied cock
Crows Adopt Vulgarity, Vol. 4,A Civil War reenactment gone horribly wrong.
CAH Base Set,A clandestine butt scratch.
Cards Against/For South Africa,A clandestine butt scratch.
Hilarious!,A clandestine crotch scratch.
Personally Incorrect,A Clapstain
Clones Attack Hilarity #2,A classic murder/suicide.
Skewered And Roasted,a classroom boner
Personally Incorrect - Expansion 2 [Yellow Box],A Classy Face Tattoo
